Company Name,UID,Entity Name,Alias,Start Date,End Date,Has Ended,LinkedIn Url,Wiki Url,Other Url,Start Date Assumed,Start Year,Start Month,Start Day,End Date Assumed,End Year,End Month,End Day,
TE Connectivity Limited,EQT-04C6CB,Jaquet Technology Group AG,Jaquet Technology Group AG,20-May-16,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=51270811,FALSE,2016,5,20,TRUE,-,-,-,
TE Connectivity Limited,EQT-04C6CB,Measurement Specialties Inc,Measurement Specialties Inc,09-Oct-14,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=287000,FALSE,2014,10,9,TRUE,-,-,-,
TE Connectivity Limited,EQT-04C6CB,Tyco Electronics Japan GK,Tyco Electronics Japan GK,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=5874621,TRUE,-,-,-,TRUE,-,-,-,
TE Connectivity Limited,EQT-04C6CB,Tyco Electronics Group SA,Tyco Electronics Group SA,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=25713779,TRUE,-,-,-,TRUE,-,-,-,
TE Connectivity Limited,EQT-04C6CB,Tyco Electronics AMP Korea Limited,Tyco Electronics AMP Korea Limited,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapid=99505712,TRUE,-,-,-,TRUE,-,-,-,
TE Connectivity Limited,EQT-04C6CB,TE Connectivity Svenska AB,TE Connectivity Svenska AB,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=6057611,TRUE,-,-,-,TRUE,-,-,-,
TE Connectivity Limited,EQT-04C6CB,AdvancedCath Inc,AdvancedCath Inc,13-Apr-15,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=250000298,FALSE,2015,4,13,TRUE,-,-,-,
TE Connectivity Limited,EQT-04C6CB,Brantner and Associates Inc,Brantner and Associates Inc,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=4436290,TRUE,-,-,-,TRUE,-,-,-,
TE Connectivity Limited,EQT-04C6CB,Tyco Electronics Brasil Limitada,Tyco Electronics Brasil Limitada,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapid=5773307,TRUE,-,-,-,TRUE,-,-,-,
TE Connectivity Limited,EQT-04C6CB,Tyco Electronics Shanghai Company Limited,Tyco Electronics Shanghai Company Limited,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=144816590,TRUE,-,-,-,TRUE,-,-,-,
TE Connectivity Limited,EQT-04C6CB,PlanarMag Inc,PlanarMag Inc,06-Aug-10,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=41314782,FALSE,2010,8,6,TRUE,-,-,-,
TE Connectivity Limited,EQT-04C6CB,MEAS France SAS,MEAS France SAS,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=210181319,TRUE,-,-,-,TRUE,-,-,-,
TE Connectivity Limited,EQT-04C6CB,Hirschmann Car Communication GmbH,Hirschmann Car Communication GmbH,31-Aug-17,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapid=33449605,FALSE,2017,8,31,TRUE,-,-,-,
TE Connectivity Limited,EQT-04C6CB,Tyco Electronics Philippines Inc,Tyco Electronics Philippines Inc,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=319804954,TRUE,-,-,-,TRUE,-,-,-,
TE Connectivity Limited,EQT-04C6CB,Tyco Electronics Colombia Limitada,Tyco Electronics Colombia Limitada,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=52855494,TRUE,-,-,-,TRUE,-,-,-,
TE Connectivity Limited,EQT-04C6CB,ADC Communications SEA Proprietary Limited,ADC Communications SEA Proprietary Limited,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapid=110001999,TRUE,-,-,-,TRUE,-,-,-,
TE Connectivity Limited,EQT-04C6CB,Tyco Electronics Hungary Termelo Kft,Tyco Electronics Hungary Termelo Kft,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapid=22865838,TRUE,-,-,-,TRUE,-,-,-,
TE Connectivity Limited,EQT-04C6CB,Tyco Electronics Thailand Limited,Tyco Electronics Thailand Limited,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=108553370,TRUE,-,-,-,TRUE,-,-,-,
TE Connectivity Limited,EQT-04C6CB,Tyco Electronics Austria GmbH,Tyco Electronics Austria GmbH,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=5567486,TRUE,-,-,-,TRUE,-,-,-,
TE Connectivity Limited,EQT-04C6CB,Tyco Electronics Del Peru SAC,Tyco Electronics Del Peru SAC,,,,,,,TRUE,-,-,-,TRUE,-,-,-,
TE Connectivity Limited,EQT-04C6CB,Tyco Electronics Ukraine Limited,Tyco Electronics Ukraine Limited,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=47292855,TRUE,-,-,-,TRUE,-,-,-,
TE Connectivity Limited,EQT-04C6CB,BetaTHERM LLC,BetaTHERM LLC,,,,,,,TRUE,-,-,-,TRUE,-,-,-,
TE Connectivity Limited,EQT-04C6CB,Madison Cable Corporation,Madison Cable Corporation,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=613971,TRUE,-,-,-,TRUE,-,-,-,
TE Connectivity Limited,EQT-04C6CB,Raychem International,Raychem International,,,,,,,TRUE,-,-,-,TRUE,-,-,-,
TE Connectivity Limited,EQT-04C6CB,Tyco Electronics New Zealand Limited,Tyco Electronics New Zealand Limited,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapid=11969702,TRUE,-,-,-,TRUE,-,-,-,
TE Connectivity Limited,EQT-04C6CB,Precision Interconnect LLC,Precision Interconnect LLC,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=25525898,TRUE,-,-,-,TRUE,-,-,-,
TE Connectivity Limited,EQT-04C6CB,Transoceanic Cable Ship Co Inc,Transoceanic Cable Ship Co Inc,,,,,,,TRUE,-,-,-,TRUE,-,-,-,
TE Connectivity Limited,EQT-04C6CB,Codenoll Technology Corporation,Codenoll Technology Corporation,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=261563,TRUE,-,-,-,TRUE,-,-,-,
TE Connectivity Limited,EQT-04C6CB,Tyco Electronics Czech sro,Tyco Electronics Czech sro,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=22849064,TRUE,-,-,-,TRUE,-,-,-,
TE Connectivity Limited,EQT-04C6CB,Tyco Electronics Suzhou Limited,Tyco Electronics Suzhou Limited,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=52137269,TRUE,-,-,-,TRUE,-,-,-,
TE Connectivity Limited,EQT-04C6CB,Tyco Electronics Polska Spzoo,Tyco Electronics Polska Spzoo,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=23048326,TRUE,-,-,-,TRUE,-,-,-,
TE Connectivity Limited,EQT-04C6CB,Tyco Electronics AMP Italia Products SRL,Tyco Electronics AMP Italia Products SRL,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapid=30513752,TRUE,-,-,-,TRUE,-,-,-,
TE Connectivity Limited,EQT-04C6CB,Nikkiso-THERM Company Limited,Nikkiso-THERM Company Limited,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=209868956,TRUE,-,-,-,TRUE,-,-,-,
TE Connectivity Limited,EQT-04C6CB,Shenzhen Century Man Communication Equipment Company Limited,Shenzhen Century Man Communication Equipment Company Limited,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapid=38943774,TRUE,-,-,-,TRUE,-,-,-,
TE Connectivity Limited,EQT-04C6CB,Tyco Electronics Finland Oy,Tyco Electronics Finland Oy,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=144823443,TRUE,-,-,-,TRUE,-,-,-,
TE Connectivity Limited,EQT-04C6CB,ADC Telecommunications Equipment Shanghai Company Limited,ADC Telecommunications Equipment Shanghai Company Limited,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapid=98343332,TRUE,-,-,-,TRUE,-,-,-,
Telecom Italia SPA,EQT-FDA0E0,Olivetti SPA,"Olivetti SPA, Olivetti S.p.A.",2003,,,,https://en.wikipedia.org/wiki/Olivetti,,TRUE,2003,-,-,TRUE,-,-,-,
Telecom Italia SPA,EQT-FDA0E0,TIM Celular SA,"TIM Celular SA, TIM Celular S.A., TIM Brasil",15-Jul-95,,,,https://en.wikipedia.org/wiki/TIM_Brasil,,FALSE,1995,7,15,TRUE,-,-,-,
Telecom Italia SPA,EQT-FDA0E0,Telecom Italia Sparkle SPA,"Telecom Italia Sparkle SPA, Telecom Italia Sparkle S.p.A., Telemedia International Italia",1994,,,,https://it.wikipedia.org/wiki/Telecom_Italia_Sparkle,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=12936835,TRUE,1994,-,-,TRUE,-,-,-,
Telecom Italia SPA,EQT-FDA0E0,Noverca SRL,"Noverca SRL, Noverca S.r.L.",28-Oct-16,,,,https://it.wikipedia.org/wiki/Noverca,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=28817976,FALSE,2016,10,28,TRUE,-,-,-,
Telecom Italia SPA,EQT-FDA0E0,Telecom Italia San Marino SPA,"Telecom Italia San Marino SPA, Telecom Italia San Marino S.p.A., TIM San Marino",1992,,,,https://en.wikipedia.org/wiki/TIM_San_Marino,https://www.bloomberg.com/profiles/companies/6913085Z:US-telecom-italia-san-marino-spa,TRUE,1992,-,-,TRUE,-,-,-,
Telecom Italia SPA,EQT-FDA0E0,Telecom Italia Information Technology SRL,"Telecom Italia Information Technology SRL, Telecom Italia Information Technology S.r.L, Shared Service Center S.c.r.l.",2003,,,https://www.linkedin.com/company/telecom-italia-information-technology-ti-it-s-r-l-/about/,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=22927966,,TRUE,2003,-,-,TRUE,-,-,-,
Telecom Italia SPA,EQT-FDA0E0,Telecom Italia Finance SA,"Telecom Italia Finance SA, Telecom Italia Finance S.A.",2000,,,https://www.linkedin.com/company/telecom-italia-finance-sa/about/,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=20465322,TRUE,2000,-,-,TRUE,-,-,-,
Telecom Italia SPA,EQT-FDA0E0,Telecom Italia Media SPA,"Telecom Italia Media SPA, Telecom Italia Media SpA, TI Media",Feb 19 2015,2015,,https://www.linkedin.com/company/telecom-italia-media-s.p.a./about/,https://it.wikipedia.org/wiki/Telecom_Italia_Media,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=130787,TRUE,-,-,-,TRUE,2015,-,-,
Telecom Italia SPA,EQT-FDA0E0,IT Telecom SRL,IT Telecom SRL,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=30338881,TRUE,-,-,-,TRUE,-,-,-,
Telecom Italia SPA,EQT-FDA0E0,IT Telecom SPA,"IT Telecom SPA, IT Telecom S.p.A.",,,,,,https://www.google.com/search?rlz=1C1GCEA_en-GBGB796GB797&q=IT+Telecom+S.p.A.&stick=H4sIAAAAAAAAAONgecSYwS3w8sc9Yan4SWtOXmOM5OIKzsgvd80rySypFNLjYoOyVLgEpXj10_UNDZNNk5Is8wqzNBik-LlQhZSkjfh3XZp2jo1TkNclS104xtehad-KQ2wsHIwCDDyLWAU9QxRCUnNSk_NzFYL1CvQc9QDbBLqcgQAAAA&sa=X&ved=2ahUKEwisvont7tbgAhXGmOAKHcK9CTsQ6RMwC3oECAYQBA&biw=1920&bih=969,TRUE,-,-,-,TRUE,-,-,-,
Telecom Italia SPA,EQT-FDA0E0,Telecom Italia Capital Societe Anonyme,"Telecom Italia Capital Societe Anonyme, Telecom Italia Capital Société Anonyme",2000,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=3601255,TRUE,2000,-,-,TRUE,-,-,-,
Telecom Italia SPA,EQT-FDA0E0,Telecom Italia Digital Solutions SPA,"Telecom Italia Digital Solutions SPA, Telecom Italia Digital Solutions S.p.A.",2013,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=306233566,TRUE,2013,-,-,TRUE,-,-,-,
Telecom Italia SPA,EQT-FDA0E0,TIM International NV,"TIM International NV, TIM International N.V.",,2005,,,,https://www.telecomitalia.com/tit/en/archivio/governance/verbali_atti_relazioni/2005/06-24.html,TRUE,-,-,-,TRUE,2005,-,-,
Telecom Italia SPA,EQT-FDA0E0,Telecom Italia International NV,"Telecom Italia International NV, Telecom Italia International N.V.",2005,,,,,https://www.telecomitalia.com/tit/en/archivio/governance/verbali_atti_relazioni/2005/06-24.html,TRUE,2005,-,-,TRUE,-,-,-,
Telecom Italia SPA,EQT-FDA0E0,Lan Med Nautilus Limited,Lan Med Nautilus Limited,2001,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=1857129,TRUE,2001,-,-,TRUE,-,-,-,
Telecom Italia SPA,EQT-FDA0E0,Telecontact Center SPA,Telecontact Center SPA,2001,,,https://www.linkedin.com/company/telecontact-center-spa/about/,,https://www.bloomberg.com/research//stocks/private/snapshot.asp?privcapId=30420639,TRUE,2001,-,-,TRUE,-,-,-,
Telecom Italia SPA,EQT-FDA0E0,Path.net SPA,"Path.net SPA, Path-Net SpA",,,,,,https://heinonline.org/HOL/LandingPage?handle=hein.journals/epppl2014&div=38&id=&page=,TRUE,-,-,-,TRUE,-,-,-,
Telecom Italia SPA,EQT-FDA0E0,HR Services SRL,"HR Services SRL, H.R. Services SRL, H.R. Services S.R.L.",2009,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=107234720,TRUE,2009,-,-,TRUE,-,-,-,
Telecom Italia SPA,EQT-FDA0E0,Telenergia Srl,Telenergia Srl,2008,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapid=26554207,TRUE,2008,-,-,TRUE,-,-,-,
Telecom Italia SPA,EQT-FDA0E0,Iridium Italia SPA,Iridium Italia SPA,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=46772903,TRUE,-,-,-,TRUE,-,-,-,
Telecom Italia SPA,EQT-FDA0E0,Telsy Electronics and Telecommunications SPA,"Telsy Electronics and Telecommunications SPA, Telsy Elettronica E Telecomunicazioni S.p.a.",1971,,,https://www.linkedin.com/company/telsy/about/,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=46776463,TRUE,1971,-,-,TRUE,-,-,-,
Telecom Italia SPA,EQT-FDA0E0,Netesi SPA,"Netesi SPA, Netesi S.p.A.",,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=973483,TRUE,-,-,-,TRUE,-,-,-,
Telecom Italia SPA,EQT-FDA0E0,Telecom Italia Deutschland Holding GmbH,Telecom Italia Deutschland Holding GmbH,,2016,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=46704609,TRUE,-,-,-,TRUE,2016,-,-,
Telecom Italia SPA,EQT-FDA0E0,Asscom Insurance Brokers SRL,"Asscom Insurance Brokers SRL, Asscom Insurance Brokers S.r.l.",2003,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=47023115,TRUE,2003,-,-,TRUE,-,-,-,
Telecom Italia SPA,EQT-FDA0E0,Nautilus Italy SPA,"Nautilus Italy SPA, Nautilus Italy S.p.A.",2000,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=46797400,TRUE,2000,-,-,TRUE,-,-,-,
Telecom Italia SPA,EQT-FDA0E0,Trentino NGN SRL,"Trentino NGN SRL, Trentino NGN S.R.L.",28-Feb-14,,,https://www.linkedin.com/company/trentino-ngn-s-r-l-/about/,,https://www.bloomberg.com/research//stocks/private/snapshot.asp?privcapId=140431733,FALSE,2014,2,28,TRUE,-,-,-,
Telecom Italia SPA,EQT-FDA0E0,Olivetti Lexikon SPA,Olivetti Lexikon SPA,,,,https://www.linkedin.com/company/olivetti-lexikon-spa/about/,,https://www.bloomberg.com/research//stocks/private/snapshot.asp?privcapId=1024670,TRUE,-,-,-,TRUE,-,-,-,
Telecom Italia SPA,EQT-FDA0E0,Telecom Italia Lab,Telecom Italia Lab,,,,https://www.linkedin.com/company/telecom-italia-lab/about/,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=215382,TRUE,-,-,-,TRUE,-,-,-,
Telecom Italia SPA,EQT-FDA0E0,Olivetti Finance NV,"Olivetti Finance NV, Olivetti Finance N.V.",,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=20703944,TRUE,-,-,-,TRUE,-,-,-,
Telecom Italia SPA,EQT-FDA0E0,Tema.Mobility,Tema.Mobility,,,,https://www.linkedin.com/company/tema.mobility/about/,,,TRUE,-,-,-,TRUE,-,-,-,
Telecom Italia SPA,EQT-FDA0E0,Mediterranean Nautilus Israel Limited,"Mediterranean Nautilus Israel Limited, Mediterranean Nautilus Israel Ltd",2004,,,,,https://www.haaretz.com/1.4841081,TRUE,2004,-,-,TRUE,-,-,-,
Telecom Italia SPA,EQT-FDA0E0,Entel Movil,Entel Movil,19-Dec-00,,,,,https://www.telecomitalia.com/tit/en/archivio/media/comunicati-stampa/telecom-italia/corporate/economico-finanziario/2000/12_19.html,FALSE,2000,12,19,TRUE,-,-,-,
Telecom Italia SPA,EQT-FDA0E0,Latin America Nautilus Limited,"Latin America Nautilus Limited, Latin American Nautilus Ltd",2001,,,,,https://www.bloomberg.com/profiles/companies/4471967Z:ID-latin-american-nautilus-ltd,TRUE,2001,-,-,TRUE,-,-,-,
Telecom Italia SPA,EQT-FDA0E0,T M I Telemedia Internatioanl Limited,"T M I Telemedia Internatioanl Limited, T M I Telemedia Internatioanl Ltd, T.M.I Telemedia International Limited",,,,https://www.linkedin.com/company/t-m-i-telemedia-international-limited/about/,,https://www.bloomberg.com/research/stocks/%5Cprivate/snapshot.asp?privcapId=5427468,TRUE,-,-,-,TRUE,-,-,-,
Telecom Italia SPA,EQT-FDA0E0,Nordcom SPA,Nordcom SPA,2002,,,,,https://www.bloomberg.com/profiles/companies/4004068Z:IM-nordcom-spa,TRUE,2002,-,-,TRUE,-,-,-,
Telecom Italia SPA,EQT-FDA0E0,Latin American Nautilus USA Inc,"Latin American Nautilus USA Inc, Latin American Nautilus U.S.A. Inc",2001,,,,,https://www.bnamericas.com/company-profile/en/latin-american-nautilus-usa-inc-lanautilus,TRUE,2001,-,-,TRUE,-,-,-,
Telecom Italia SPA,EQT-FDA0E0,4G Retail SRL,"4G Retail SRL, 4G Retail S.R.L.",,,,,,https://www.bloomberg.com/profiles/companies/4430129Z:IM-4g-retail-srl,TRUE,-,-,-,TRUE,-,-,-,
Telecom Italia SPA,EQT-FDA0E0,Softe SA,"Softe SA, Softe S.A.",,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=318524838,TRUE,-,-,-,TRUE,-,-,-,
Telecom Italia SPA,EQT-FDA0E0,Scuola Superiore Guglielmo Reiss Romoli,Scuola Superiore Guglielmo Reiss Romoli,Jun-2005,Jul-2006,,,https://en.wikipedia.org/wiki/Scuola_Superiore_Guglielmo_Reiss_Romoli,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=7618201,TRUE,2005,6,-,TRUE,2006,7,-,
Telecom Italia SPA,EQT-FDA0E0,Olivetti Peru,Olivetti Peru,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=12465232,TRUE,-,-,-,TRUE,-,-,-,
Telecom Italia SPA,EQT-FDA0E0,Ireos  SPA,"Ireos  SPA, Ireos S.p.A.",,,,https://www.linkedin.com/company/ireos-s-p-a-/about/,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=46832441,TRUE,-,-,-,TRUE,-,-,-,
Telecom Italia SPA,EQT-FDA0E0,Venezia Informatica E Sistemi - Venis SPA,Venezia Informatica E Sistemi - Venis SPA,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=47477422,TRUE,-,-,-,TRUE,-,-,-,
Telecom Italia SPA,EQT-FDA0E0,Atesia Telemarketing Telephone Communication And Market Research SPA,Atesia Telemarketing Telephone Communication And Market Research SPA,1989,,,,,,TRUE,1989,-,-,TRUE,-,-,-,
Telecom Italia SPA,EQT-FDA0E0,Olivetti Realty NV,"Olivetti Realty NV, Olivetti Realty N.V.",,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=83114685,TRUE,-,-,-,TRUE,-,-,-,
Tencent Holdings Limited,EQT-F2AB59,Tencent AI Lab,Tencent AI Lab,Apr-2016,,,,,https://www.crunchbase.com/organization/tencent-ai-lab,TRUE,2016,4,-,TRUE,-,-,-,
Tencent Holdings Limited,EQT-F2AB59,Riot Games Inc,Riot Games Inc,2011,,,https://www.linkedin.com/company/riot-games/about/,https://en.wikipedia.org/wiki/Riot_Games,,TRUE,2011,-,-,TRUE,-,-,-,
Tencent Holdings Limited,EQT-F2AB59,Supercell Oy,"Supercell OY, Supercell",2016,,,,https://en.wikipedia.org/wiki/Supercell_(video_game_company),,TRUE,2016,-,-,TRUE,-,-,-,
Tencent Holdings Limited,EQT-F2AB59,Miniclip SA,"Miniclip SA, Miniclip",2015,,,,https://en.wikipedia.org/wiki/Miniclip,https://www.crunchbase.com/organization/miniclip,TRUE,2015,-,-,TRUE,-,-,-,
Tencent Holdings Limited,EQT-F2AB59,New Kingdom Limited,New Kingdom Limited,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=112342859,TRUE,-,-,-,TRUE,-,-,-,
Tencent Holdings Limited,EQT-F2AB59,Comsenz Inc,Comsenz Inc,23-Aug-10,,,https://www.linkedin.com/company/comsenz-inc-/about/,,https://www.crunchbase.com/organization/comsenz#section-overview,FALSE,2010,8,23,TRUE,-,-,-,
Tencent Holdings Limited,EQT-F2AB59,Grinding Gear Games,Grinding Gear Games,21-May-18,,,,https://en.wikipedia.org/wiki/Grinding_Gear_Games,https://www.crunchbase.com/organization/grinding-gear-games#section-acquisition-details,FALSE,2018,5,21,TRUE,-,-,-,
Tencent Holdings Limited,EQT-F2AB59,Tencent Pictures,Tencent Pictures,2015,,,,https://en.wikipedia.org/wiki/Tencent_Pictures,,TRUE,2015,-,-,TRUE,-,-,-,
Tencent Holdings Limited,EQT-F2AB59,Tencent Technology Shenzhen Company Limited,"Tencent Technology Shenzhen Company Limited, Tencent Technology (Shenzhen) Company Limited, Tencent Technology (Shenzhen) Co. Ltd",2000,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=9935271,TRUE,2000,-,-,TRUE,-,-,-,
Tencent Holdings Limited,EQT-F2AB59,Shenzhen Tencent Computer System Company Limited,Shenzhen Tencent Computer System Company Limited,1998,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=820836,TRUE,1998,-,-,TRUE,-,-,-,
Tencent Holdings Limited,EQT-F2AB59,Tencent Technology Beijing Company Limited,"Tencent Technology Beijing Company Limited, Tencent Technology (Beijing) Company Limited",2005,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=34032908,TRUE,2005,-,-,TRUE,-,-,-,
Tencent Holdings Limited,EQT-F2AB59,Tencent E-Commerce Cyber Shenzhen Company Limited,"Tencent E-Commerce Cyber Shenzhen Company Limited, Tencent E-Commerce Cyber (Shenzhen) Company Limited",,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=260172002,TRUE,-,-,-,TRUE,-,-,-,
Tencent Holdings Limited,EQT-F2AB59,Tencent America LLC,Tencent America LLC,2007,,,https://www.linkedin.com/company/tencent-america/about/,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=49612606,TRUE,2007,-,-,TRUE,-,-,-,
Tencent Holdings Limited,EQT-F2AB59,Tencent Mobility Limited,Tencent Mobility Limited,2012,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=538091605,TRUE,2012,-,-,TRUE,-,-,-,
Tencent Holdings Limited,EQT-F2AB59,Shanghai Icson Company Limited,"Shanghai Icson Company Limited, Shanghai Icson Co. Ltd",,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=265515973,TRUE,-,-,-,TRUE,-,-,-,
Tencent Holdings Limited,EQT-F2AB59,Advance Data Services Limited,Advance Data Services Limited,,,,,,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=59021576,TRUE,-,-,-,TRUE,-,-,-,
Tencent Holdings Limited,EQT-F2AB59,Beijing Teng Kang Hui Yi Science and Technology Company Limited,"Beijing Teng Kang Hui Yi Science and Technology Company Limited, Beijing Teng Kang Hui Yi Science and Technology Co. Ltd",2016,,,,,https://www.bloomberg.com/research//stocks/private/snapshot.asp?privcapId=570335008,TRUE,2016,-,-,TRUE,-,-,-,
